index,id,artist,asciiName,availability,boosterTypes,borderColor,colorIdentity,colors,faceName,finishes,flavorText,frameEffects,frameVersion,hasFoil,hasNonFoil,isFullArt,isFunny,isPromo,isReprint,isTextless,keywords,language,layout,manaCost,mcmId,mtgArenaId,mtgjsonV4Id,multiverseId,name,number,originalText,originalType,otherFaceIds,power,promoTypes,reverseRelated,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,watermark
2915,2916,Anna Steinbauer,,paper,draft,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,emblem,,,,747fea30-7260-5622-98ce-585d91cd8431,,"Liliana, the Last Hope Emblem",9,,,,,setpromo,"Liliana, the Last Hope",1512fe7b-5e01-424e-9747-8d4840a5d22a,a4a18b11-21c3-49a5-bb30-b474278f6a81,78d9bb73-904b-483e-9279-5f3f43b4bdf3,,TEMN,,,Liliana,,120445,"At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.",,Emblem — Liliana,Emblem,e7276485-7a85-577e-bd84-5f09f2333c7c,
2916,2917,Tianhua X,,paper,draft,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,emblem,,,,41ba31be-1f50-5ffd-979e-af4339e86139,,"Tamiyo, Field Researcher Emblem",10,,,,,setpromo,"Tamiyo, Field Researcher",c2c6e29e-261a-4953-bdbe-cce8790eb5a8,cff627c6-fd31-4f08-86e7-edfece30ec1d,dedbcdea-661d-4299-bd3e-14899ff50c58,,TEMN,,,Tamiyo,,120446,You may cast nonland cards from your hand without paying their mana costs.,,Emblem — Tamiyo,Emblem,b36eab7b-2acf-5694-b7c5-15e565e05cfa,
2917,2918,Terese Nielsen,,paper,draft,black,W,W,,nonfoil,,,2003,0,1,1,0,0,0,0,,English,token,,,,ff73a071-d4f8-5476-b886-6f4306b18ffc,,Goat,1,,,,0,setpromo,"Clackbridge Troll,Contraband Livestock,Discordant Piper,Everythingamajig,Springjack Pasture,Springjack Shepherd,Trading Post,Woe Strider,Goldmeadow",90f67615-8a09-4ab9-9927-899a15e72c03,99b9d9fc-d22b-4ad0-91b3-15ad80adfc11,f62b776a-d4de-455a-ae5a-ca07982974db,,TEVE,,,Goat,,78572,,1,Token Creature — Goat,"Token,Creature",da3796c8-1666-58fd-b962-3e960cd28bdd,
2918,2919,Heather Hudson,,paper,draft,black,U,U,,nonfoil,,,2003,0,1,0,0,0,0,0,Flying,English,token,,,,30fc975c-f104-5458-87bb-399e735e80fd,,Bird,2,,,,1,setpromo,"Alrund's Epiphany,Fable of Wolf and Owl,Ordered Migration,Ravenform,The Raven's Warning,Wolf",d453ee89-6122-4d51-989c-e78b046a9de3,4c81cb47-6e50-48b4-81aa-5038be844812,39593ebf-49ee-4a74-8498-952b43fa5127,,TEVE,,,Bird,,78569,Flying,1,Token Creature — Bird,"Token,Creature",4a3f32ed-8d70-5358-adde-7c206a525b8a,
2919,2920,William O'Connor,,paper,draft,black,G,G,,nonfoil,,,2003,0,1,1,0,0,1,0,,English,token,,,,367eac8c-e8a1-5c81-8c4f-135b91623db7,,Beast,3,,,,3,setpromo,"Beast Within,Bringer of the Green Dawn,Curious Herd,Druid of Horns,Elder Gargaroth,Feral Incarnation,Fresh Meat,Garruk, Primal Hunter,Garruk, Unleashed,Garruk Wildspeaker,Herd Migration,Midsummer Revel,Primeval Bounty,Pulse of the Tangle,Savage Conception,Sawtusk Demolisher,Somberwald Beastmaster,Soul of Zendikar,Thragtusk,Trumpeting Gnarr,Vivien, Monsters' Advocate,Wild Endeavor",3fc3a29a-280d-4f2c-9a01-8cfead75f583,20b48311-448f-41d9-ac61-5c56da62ba1d,6bb61f34-5d57-4eaa-a02c-f5d08c1ee920,,TEVE,,,Beast,,78568,,3,Token Creature — Beast,"Token,Creature",0f7766ea-bb7c-5936-967b-49eac1f8fc11,
2920,2921,Larry MacDougall,,paper,draft,black,"B,W","B,W",,nonfoil,,,2003,0,1,0,0,0,0,0,Flying,English,token,,,,6d3c9e61-dd11-5735-ac6d-19ea7d4526de,,Spirit,4,,,,1,setpromo,"Beckon Apparition,Debtors' Transport,Ethereal Absolution,Imperious Oligarch,Kaya's Guile,Knight of Sorrows,Knight of the Last Breath,Ministrant of Obligation,Orzhov Enforcer,Orzhov Racketeers,Seraph of the Scales,Syndicate Messenger,Teysa, Envoy of Ghosts,Tithe Taker",c48d8e99-a530-4eec-a938-254c98073975,bd844dfa-69d2-4e8f-9f37-ef60f861f847,18ef473d-f958-4bff-8045-154f6adc6b04,,TEVE,,,Spirit,,78571,Flying,1,Token Creature — Spirit,"Token,Creature",c39b810f-d8ab-5fd6-a971-5e5017d7b511,
2921,2922,Randy Gallegos,,paper,draft,black,"R,U","R,U",,nonfoil,,,2003,0,1,0,0,0,0,0,Flying,English,token,,,,d5357ca1-c076-55e7-ad77-ff980305175b,,Elemental,5,,,,5,setpromo,Call the Skybreaker,c702fc63-4a79-4c54-b22e-7e479b8354d2,5b7ffb95-4aa6-4a0a-9318-22e0b30ec161,66b91a2c-d5ac-421e-b210-039a20c71b16,,TEVE,,,Elemental,,78570,Flying,5,Token Creature — Elemental,"Token,Creature",e59691aa-e1f1-5b09-836c-3104c1f45bfb,
2922,2923,Chuck Lukacs,,paper,draft,black,"B,G","B,G",,nonfoil,,,2003,0,1,1,0,0,0,0,,English,token,,,,720b2603-4ea7-5ae6-982b-78a923b49456,,Worm,6,,,,1,setpromo,"Creakwood Liege,Worm Harvest",0788f7a4-793a-42f4-a7c9-05e4b4587897,378a91e5-1f4c-4b4a-9a65-7757e2e7a34d,318d6000-b6e0-4ef0-ad58-d470f4a271e6,,TEVE,,,Worm,,81748,,1,Token Creature — Worm,"Token,Creature",daae7519-b9df-5c2d-9bde-25d115b7ece3,
2923,2924,Jeff Miracola,,paper,draft,black,"R,W","R,W",,nonfoil,,,2003,0,1,1,0,0,0,0,,English,token,,,,493000e7-16bf-540a-a50b-dc67100eee54,,Goblin Soldier,7,,,,1,setpromo,"Goblin Trenches,Rise of the Hobgoblins",e836db04-161c-4f4f-88d2-4271cec62008,74888fa3-cada-477d-bcc6-1798ab872798,7b646e97-6c1d-4b37-8e27-82c36f2561e9,,TEVE,,,"Goblin,Soldier",,78573,,1,Token Creature — Goblin Soldier,"Token,Creature",69863b68-0cee-589c-a3d4-b02bbce9db2f,
2924,2925,Anthony S. Waters,,paper,,black,G,G,,nonfoil,,,2015,0,1,0,0,0,1,0,Trample,English,token,,,,11634a8a-62d0-53d3-89ad-390705c29e0d,,Elemental,1,,,,7,setpromo,Voice of the Woods,acd51eed-bd5a-417a-811d-fbd1c08a3715,a024231e-92b7-40c9-9f5d-d83fcfd247b9,ab19c684-94c6-4491-8a6b-7f31dddadae6,,TEVG,,,Elemental,,93679,Trample,7,Token Creature — Elemental,"Token,Creature",5080a161-71dc-53bc-87e2-64052eecd921,
2925,2926,Dominick Domingo,,paper,,black,G,G,,nonfoil,,,2015,0,1,0,0,0,1,0,,English,token,,,,8745f2a9-e204-5e85-bdaf-25b2ce7eda74,,Elf Warrior,2,,,,1,setpromo,"Ambassador Oak,Battle for Bretagard,Dwynen's Elite,Elderleaf Mentor,Elven Ambush,Elven Bow,Elvish Promenade,Elvish Warmaster,Exquisite Huntmaster,Eyeblight Cullers,Flourishing Defenses,Gilt-Leaf Ambush,Hunting Triad,Imperious Perfect,Lathril, Blade of the Elves,Lys Alana Huntmaster,Nadier, Agent of the Duskenel,Nath of the Gilt-Leaf,Presence of Gond,Prowess of the Fair,Return Upon the Tide,Skemfar Elderhall,Sylvan Offering,Thorn Lieutenant,Tyvar Kell,Wolverine Riders",209af8af-7c40-4e87-8a4e-926c7ea76fb1,72fc0613-c78e-4e0f-8056-a47fb8b761b2,dac8a765-6845-4b57-bb79-4ec463436f92,,TEVG,,,"Elf,Warrior",,93680,,1,Token Creature — Elf Warrior,"Token,Creature",55fa6bf2-3cf9-5cc0-83fb-dc3797747228,
2926,2927,Dave Kendall,,paper,,black,R,R,,nonfoil,,,2015,0,1,0,0,0,1,0,,English,token,,,,2bf1f7df-1be9-5856-b709-ff57ebe5fc4b,,Goblin,3,,,,1,setpromo,"Battle Cry Goblin,Beetleback Chief,Blast from the Past,Box of Free-Range Goblins,Chancellor of the Forge,Den of the Bugbear,Dragon Fodder,Empty the Warrens,Garbage Elemental,Gift Horse,Goblin Assault,Goblin Gang Leader,Goblin Gathering,Goblin Goliath,Goblin Instigator,Goblin Marshal,Goblin Morningstar,Goblin Offensive,Goblin Rabblemaster,Goblin Rally,Goblinslide,Goblin Traprunner,Goblin War Party,Goblin Warrens,Hordeling Outburst,Hunted Phantasm,Ib Halfheart, Goblin Tactician,Kathari Bomber,Krenko, Mob Boss,Krenko's Command,Krenko, Tin Street Kingpin,Kuldotha Rebirth,Legion Warboss,Lost Mine of Phandelver,Mardu Ascendancy,Mogg Alarm,Mogg Infestation,Mogg War Marshal,Pashalik Mons,Ponyback Brigade,Sarpadian Empires, Vol. VII,Siege-Gang Commander,Sling-Gang Lieutenant,Survey the Wreckage,Swarming Goblins,Tin Street Cadet,Warbreak Trumpeter,You See a Pair of Goblins,Goblin Gang Leader,Jund,Siege-Gang Commander",ff1df646-52f5-4292-9fd5-5b8393f63931,12f18aeb-2a92-431f-9d1d-9d3ae9c9dba5,4465eff4-5851-4721-a248-866c686c2ab8,,TEVG,,,Goblin,,93692,,1,Token Creature — Goblin,"Token,Creature",1e96a870-1f0d-59e2-ac6d-84d600c5125a,
2927,2928,Lars Grant-West,,paper,,black,"G,W",W,Human,nonfoil,,,2003,0,1,0,0,1,0,0,,English,double_faced_token,,,,5df33b04-ca4f-5276-81e8-3563d0753fae,,Human // Wolf,1a,,,51843311-1614-5229-baeb-f71ca33f30c6,1,"tourney,fnm",,3a98c51f-c55c-4bd9-853b-65b8bad5a29f,7ecd772f-6fb3-4255-a220-cfc64dead558,38cbe58a-c740-4d24-b09f-28922aa767c2,,F12,a,,Human,,78389,,1,Token Creature — Human,"Token,Creature",cb5e37b4-3398-55d7-9ddf-23c9d5ce5d8a,
2928,2929,Lars Grant-West,,paper,,black,"G,W",G,Wolf,nonfoil,,,2003,0,1,0,0,1,0,0,,English,double_faced_token,,,,4e023d7c-79d5-574a-b3dc-78582e7a125d,,Human // Wolf,1a,,,cb5e37b4-3398-55d7-9ddf-23c9d5ce5d8a,2,"tourney,fnm",,3a98c51f-c55c-4bd9-853b-65b8bad5a29f,52c07e4c-6107-4962-8a5f-673cfc590668,38cbe58a-c740-4d24-b09f-28922aa767c2,,F12,b,,Wolf,,78389,,2,Token Creature — Wolf,"Token,Creature",51843311-1614-5229-baeb-f71ca33f30c6,
2929,2930,John Severin Brassell,,paper,,black,W,W,Vampire,foil,,,2015,1,0,0,0,1,0,0,Lifelink,English,double_faced_token,,,,7ffef3b1-17e1-5797-9321-204a5182986f,,Vampire // Treasure,10,,,7506c1fe-bcee-50bf-bc45-8bc41e5f4294,1,"tourney,fnm",,05934d59-7e98-4fff-8ccb-70cd1a61c6fd,7de0f7c9-3435-4741-991e-3bc80a179bf1,226d997d-5363-40ea-83e1-90a3a180d4cb,,F17,a,,Vampire,,147112,Lifelink,1,Token Creature — Vampire,"Token,Creature",942f48a1-c4aa-5d19-9c4f-3fcce06d77f8,
2930,2931,Zoltan Boros,,paper,,black,W,,Treasure,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,b6901524-9879-5537-ae81-d77f6fb4511a,,Vampire // Treasure,10,,,942f48a1-c4aa-5d19-9c4f-3fcce06d77f8,,"tourney,fnm",,05934d59-7e98-4fff-8ccb-70cd1a61c6fd,e8101ef4-07fd-47d1-9300-42f65ef11383,226d997d-5363-40ea-83e1-90a3a180d4cb,,F17,b,,Treasure,,147112,"{T}, Sacrifice this artifact: Add one mana of any color.",,Token Artifact — Treasure,"Token,Artifact",7506c1fe-bcee-50bf-bc45-8bc41e5f4294,
2931,2932,Filip Burburan,,paper,,black,G,G,Dinosaur,foil,,,2015,1,0,0,0,1,0,0,Trample,English,double_faced_token,,,,04913366-8f2a-5cfe-b837-04bc04eca024,,Dinosaur // Treasure,11,,,55a13c79-ce4c-59ba-8e13-6c7a06cf92fa,3,"tourney,fnm",,21f5880d-6272-4ba8-bdf8-f9a7e54a3336,a1b44953-2756-447d-a357-e9399d373c4a,fd2617fe-1bf3-40c3-9da5-841e63f4d62d,,F17,a,,Dinosaur,,149468,Trample,3,Token Creature — Dinosaur,"Token,Creature",932b6795-d615-5408-bb0c-a46d1d70fd1b,
2932,2933,Florian de Gesincourt,,paper,,black,G,,Treasure,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,a376a404-8d39-5973-be12-97d03a25851c,,Dinosaur // Treasure,11,,,932b6795-d615-5408-bb0c-a46d1d70fd1b,,"tourney,fnm",,21f5880d-6272-4ba8-bdf8-f9a7e54a3336,2fa2a428-79af-41d8-8742-4acd1a579c38,fd2617fe-1bf3-40c3-9da5-841e63f4d62d,,F17,b,,Treasure,,149468,"{T}, Sacrifice this artifact: Add one mana of any color.",,Token Artifact — Treasure,"Token,Artifact",55a13c79-ce4c-59ba-8e13-6c7a06cf92fa,
2933,2934,Matt Stewart,,paper,,black,B,B,Pirate,foil,,,2015,1,0,0,0,1,0,0,Menace,English,double_faced_token,,,,b77c7248-3977-524c-8815-dc14243bad2b,,Pirate // Treasure,12,,,9753df36-b2b7-5555-8e12-58fe3c3de466,2,"tourney,fnm",,46bf5e2b-869f-480e-ac37-1bdb40a92f8c,2f4ee680-0d31-4347-a435-b5fcfd1111e8,f0859071-53bc-4bb1-985c-64976dd5cb04,,F17,a,,Pirate,,154004,Menace,2,Token Creature — Pirate,"Token,Creature",684840b4-2305-5b83-b127-771471394bba,
2934,2935,Milivoj Ćeran,,paper,,black,B,,Treasure,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,d944d756-9a05-56ae-9e8b-d72340196c93,,Pirate // Treasure,12,,,684840b4-2305-5b83-b127-771471394bba,,"tourney,fnm",,46bf5e2b-869f-480e-ac37-1bdb40a92f8c,ad9c80ba-0f0f-4e61-8a89-b02640d43019,f0859071-53bc-4bb1-985c-64976dd5cb04,,F17,b,,Treasure,,154004,"{T}, Sacrifice this artifact: Add one mana of any color.",,Token Artifact — Treasure,"Token,Artifact",9753df36-b2b7-5555-8e12-58fe3c3de466,
2935,2936,Randy Gallegos,,paper,,black,U,U,Merfolk,foil,,,2015,1,0,0,0,1,0,0,Hexproof,English,double_faced_token,,,,d19f2520-0f5f-574c-baab-a03bf5b23235,,Merfolk // Treasure,1,,,ab3b9c7d-b9fc-53c2-aba9-5859e8cfcdee,1,"tourney,fnm",,2e20d047-0d43-4709-919c-0b0f714e9903,d0ba16c4-81cc-4dad-8977-d6a77d78ef1f,967e5a03-e4b5-4334-82b6-6e43485271a0,,F18,a,,Merfolk,,155815,Hexproof (This creature can't be the target of spells or abilities your opponents control.),1,Token Creature — Merfolk,"Token,Creature",9154c1a6-f4a9-5fed-aa11-1259abf90209,
2936,2937,Jason Felix,,paper,,black,U,,Treasure,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,682952e1-ec89-5d00-850c-a8348e992297,,Merfolk // Treasure,1,,,9154c1a6-f4a9-5fed-aa11-1259abf90209,,"tourney,fnm",,2e20d047-0d43-4709-919c-0b0f714e9903,c417cef6-632a-473a-a828-331895904aa0,967e5a03-e4b5-4334-82b6-6e43485271a0,,F18,b,,Treasure,,155815,"{T}, Sacrifice this artifact: Add one mana of any color.",,Token Artifact — Treasure,"Token,Artifact",ab3b9c7d-b9fc-53c2-aba9-5859e8cfcdee,
2937,2938,Yeong-Hao Han,,paper,,black,R,,City's Blessing,foil,"Once you have ascended to the highest temple of Orazca, the power of the Immortal Sun is yours to wield forever.",,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,1fc41c9b-fd5e-5228-ad33-78ce61ef3dc3,,City's Blessing // Elemental,2,,,a65eed13-0ee2-5add-bf67-c316ff14012a,,"tourney,fnm",,60ca146d-4e88-4e87-a775-9cfbc9e6b9f2,8c1be4a0-ecd2-42ca-bb5e-712668e6a831,07bd569f-d14f-4cd7-9614-5131234a032a,,F18,a,,,,158252,,,Card,Card,81c1b42a-65dd-5e02-ab3a-b5c9b3f13c6f,
2938,2939,Jason Rainville,,paper,,black,R,,Elemental,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,3f062594-64ca-58be-ad2b-c1a1ab535e7f,,City's Blessing // Elemental,2,,,81c1b42a-65dd-5e02-ab3a-b5c9b3f13c6f,0,"tourney,fnm",,60ca146d-4e88-4e87-a775-9cfbc9e6b9f2,37071500-1a8d-4298-9202-1931cd2bb073,07bd569f-d14f-4cd7-9614-5131234a032a,,F18,b,,Elemental,,158252,"At the beginning of your upkeep, sacrifice this creature and return target card named Rekindling Phoenix from your graveyard to the battlefield. It gains haste until end of turn.",1,Token Creature — Elemental,"Token,Creature",a65eed13-0ee2-5add-bf67-c316ff14012a,
2939,2940,Noah Bradley,,paper,,black,"G,U",U,Illusion,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,812bef7a-a3d4-5684-9ea1-6bfa307cf7b1,,Illusion // Saproling,3,,,fe97d304-6131-5d2e-9f6d-fce8f4dc14c0,2,"tourney,fnm",,5cf70d25-9de9-4c3a-a52f-be17831e5695,55329662-628d-4260-a572-b77f44b85dd3,8d39c8ca-df68-49cf-8e78-b38ccdad6c68,,F18,a,,Illusion,,158253,"When this creature becomes the target of a spell, sacrifice it.",2,Token Creature — Illusion,"Token,Creature",d2951812-a950-54f3-ac28-1c94abbbe32e,
2940,2941,Joseph Meehan,,paper,,black,"G,U",G,Saproling,foil,,,2015,1,0,0,0,1,0,0,,English,double_faced_token,,,,2614ed73-12be-53c9-b093-2cb0d14a3dff,,Illusion // Saproling,3,,,d2951812-a950-54f3-ac28-1c94abbbe32e,1,"tourney,fnm",,5cf70d25-9de9-4c3a-a52f-be17831e5695,0f6cf6eb-8f1f-4a7b-bcdf-8202c2384260,8d39c8ca-df68-49cf-8e78-b38ccdad6c68,,F18,b,,Saproling,,158253,,1,Token Creature — Saproling,"Token,Creature",fe97d304-6131-5d2e-9f6d-fce8f4dc14c0,
2941,2942,Joseph Meehan,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,877de172-5726-55b6-a0aa-ca7e7a5d59a0,,Above the Clouds,1,,,,,,,2eb7db6d-5e11-433a-82ba-467093c68234,80670526-6a3d-4090-9699-f2c601f6a898,a7d14bba-b704-4214-96d6-2ab77c62de96,,FJMP,,,,,,(Theme color: {U}),,Card,Card,bdf90cc2-62ef-5474-a5fd-ce7c8cb4137e,
2942,2943,Donato Giancola,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,7ca72df1-3204-5032-874e-7387a083dba9,,Angels,2,,,,,,,6355b4c4-7dc9-4d8a-9223-1c0fee664cdf,5d8fb0f2-8174-411e-bf47-94479fcee905,18f9574a-cfd3-4088-a46e-f2f434d36bf8,oval,FJMP,,,,,,(Theme color: {W}),,Card,Card,7f565211-0bda-5a2d-9639-f041ef31f7f4,
2943,2944,Cristi Balanescu,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,f69c2271-33a7-534f-8dfb-f6106b738dba,,Archaeology,3,,,,,,,6c0966d2-3be6-499f-9c35-b7201f450e9b,cd087726-b5c5-499b-9fe9-be60de88b78b,370e92a6-8695-4348-a7a3-a58c1a7f4641,,FJMP,,,,,,(Theme color: {U}),,Card,Card,03fef305-e0b4-5e0e-87af-bfee156ee5fd,
2944,2945,Kieran Yanner,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,4432e06e-2d14-5bd0-bf45-96fe71f7f1ca,,Basri,4,,,,,,,0867e879-cbee-4ee1-be8c-b7ff1bcfa6d0,cae9c9bb-a86b-4521-a37a-2b0f8e65521f,10167322-8ea9-4c58-a752-d64abc4a0bbd,oval,FJMP,,,,,,(Theme color: {W}),,Card,Card,44efd2e7-46ff-5534-9963-571d04acfa85,
2945,2946,Dan Scott,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,87a4b8e4-d3f6-53f3-8744-57184bbba537,,Cats,5,,,,,,,ef524ce0-b418-458c-b56e-0fbea3aa1142,14a79592-9436-4d8e-bf32-84b3da9f7c33,5b9f7295-47b8-4b51-8be8-5f23022ecdac,oval,FJMP,,,,,218162,(Theme color: {G}),,Card,Card,d161006a-75af-521f-86b7-773d6795c258,
2946,2947,Jason Rainville,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,a72645c0-0325-5ded-b09d-7de4c9a487e1,,Chandra,6,,,,,,,b6865498-9464-4d01-a293-6220d9bb1c9a,6dec9e83-aa24-4ffe-a76c-340fca41e265,9336f33e-92aa-4cbd-aae0-971c3ed65873,oval,FJMP,,,,,,(Theme color: {R}),,Card,Card,f9a7141c-b563-5a07-989f-81e2cee4d9ed,
2947,2948,Nicholas Gregory,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,403deb49-e6c5-58b2-8d09-e7100a2cc357,,Devilish,7,,,,,,,c0e3f41c-0606-4f49-b0bf-a2fb701c9bb1,07982fc1-503a-4112-abbc-e5d98e653866,f51d4542-2498-4749-84ef-1aff225ae0d9,,FJMP,,,,,,(Theme color: {R}),,Card,Card,c2a26bb5-bb3d-549b-8dcb-a1bb631bd3fa,
2948,2949,Jesper Ejsing,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,376e4ff2-8b1c-5d78-9d8e-cfcf8e0484e9,,Dinosaurs,8,,,,,,,5474b689-e0f0-452b-a9d0-c1a554245f4f,45a932aa-9be8-4895-a52d-5b9af1ab0dbc,4f629a7f-3488-4262-8789-b945acdeaec4,,FJMP,,,,,,(Theme color: {G}),,Card,Card,a299196b-5cfc-5258-8b84-4ee1605f3850,
2949,2950,Dimitar Marinski,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,36985438-9419-5725-b0aa-1e43bbafb364,,Discarding,9,,,,,,,e05a2980-8541-40b1-9504-c28cb4dd2466,319472ce-643a-4c28-9b5a-46283229b6cf,5f9bf94a-8051-4464-947c-efdc50f68235,oval,FJMP,,,,,,(Theme color: {B}),,Card,Card,3a7678f5-66a3-5502-af2d-88c4d4f031e4,
2950,2951,Matt Stewart,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,41c0a42b-1777-5f00-a5f0-cdfbdf920c22,,Doctor,10,,,,,,,bcee10b9-beef-42cf-8042-abc3fb252900,b15e8d48-4544-4986-b6fb-9dbf29cc95b3,de2d0e17-22ef-4d1f-aee0-9f50595a486d,,FJMP,,,,,218167,(Theme color: {W}),,Card,Card,eb926f9b-c4ef-595a-9ca5-59f95ba99ca9,
2951,2952,Rudy Siswanto,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,d7a6fd3d-fc7a-5a58-bf1b-936fc2305a05,,Dogs,11,,,,,,,a5d3bb88-4c15-4205-a4a1-d7b0b79e7ada,d1e2e631-e2ff-4a20-b47a-66a0c1019dbe,e77e733d-41c9-4225-9b3e-679169dc9f77,oval,FJMP,,,,,,(Theme color: {W}),,Card,Card,3b1463d7-2e5a-59bb-81f3-d10096dc2609,
2952,2953,Andrey Kuzinskiy,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,68e2178a-ab49-5a91-b84b-9f47b1238c54,,Dragons,12,,,,,,,1f0d86f7-e751-4b8e-b828-c879234f29ec,e5d1fef4-251a-4f20-930c-694b45e05564,b6082566-57a2-42f8-b78b-739db7427538,oval,FJMP,,,,,,(Theme color: {R}),,Card,Card,6dc4afdd-6852-5967-88a4-918b30d9de54,
2953,2954,Volkan Baǵa,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,7ad62d9a-7861-5065-a09e-32d5ac2abc35,,Elves,13,,,,,,,be1d8ebf-efa5-4624-985c-07a85be09258,e5e93a8f-9dd6-4d25-abba-f4a12b1cc087,d60ad13c-07fe-47d5-812e-75e0d32835c3,oval,FJMP,,,,,,(Theme color: {G}),,Card,Card,376e51e4-45ab-5f5d-9ac4-538f6950e4e5,
2954,2955,Martina Pilcerova,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,641b559e-616a-5f02-93da-cc6595cb4bbf,,Enchanted,14,,,,,,,2a871c86-c203-4456-b911-fb8e215e62bf,fb7ddd7c-03f3-4616-b5bf-35c7ddc95cea,2863282d-fb91-4009-9cb9-2fd1b06dc2d6,oval,FJMP,,,,,,(Theme color: {W}),,Card,Card,38290abe-3eb0-582f-844d-92f71fa041ba,
2955,2956,Zezhou Chen,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,8de8f87f-7516-5299-9fa2-a633aa713c8a,,Feathered Friends,15,,,,,,,166523b2-31a5-41db-a19d-8ec08e2e0653,086a69b8-7a89-4a3b-bce2-13f5f7f6f87a,0fafbffe-ac7f-422c-95da-d1b64256ed52,,FJMP,,,,,,(Theme color: {W}),,Card,Card,6548aca9-021a-5788-9a3b-7ae4fd2411f2,
2956,2957,Lie Setiawan,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,753f5781-5bf0-5b34-a4d7-dadf946dcd3f,,Garruk,16,,,,,,,16481c20-92a9-4d1c-8441-1601dce78c42,405ba9bd-49be-4e2e-af80-0323f208d9be,ad319c1e-c0ee-4d3c-bb7f-4832ea89ab84,oval,FJMP,,,,,218173,(Theme color: {G}),,Card,Card,3c63f131-32ad-5223-897f-c5cb48e7ad04,
2957,2958,Filip Burburan,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,4e8ce4a8-e626-5f32-99b8-dc7a9c398607,,Goblins,17,,,,,,,39f791a4-cfcc-4660-bbaa-7445e07783da,d224133b-4212-4faf-8a24-f4757d21a8f5,c3bb5173-a292-4ca9-86c9-1f7021a7e4d4,,FJMP,,,,,,(Theme color: {R}),,Card,Card,be27d8a8-dd92-5678-9c16-6fd87385fdf9,
2958,2959,Izzy,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,09b15dab-939e-5d8a-a2b8-5ba72083d92f,,Heavily Armored,18,,,,,,,c71a8155-8f20-448b-acf2-a536c2554270,371acff6-e8dc-42d0-aaa4-167120ca3847,02ba4a13-9599-4d61-9dce-fd5be5513562,,FJMP,,,,,,(Theme color: {W}),,Card,Card,e3f0defe-9742-5abf-ad6b-01a7fc51747a,
2959,2960,Jason Chan,,paper,,black,,,,nonfoil,,,2015,0,1,0,0,0,0,0,,English,token,,,,e2d3159d-c38a-55f8-9979-d1b711def990,,Lands,19,,,,,,,e61cf6e6-410a-4e34-aa40-d5089c5952ed,56c75822-6fe0-46a3-bcac-3617cbe01aa9,50715202-1544-40b5-99c3-e14e4fa74ea6,oval,FJMP,,,,,218176,(Theme color: {G}),,Card,Card,b1b52dd8-d280-5b91-9d98-f5fc2c47aae1,
